#HMM - Sites
# Tn-HMM
#Console: python3 /home/grads/s/schoudhery/.local/bin/transit hmm murray2013_caulobacter_table_S3_remapped.wig Caulobacter_NA1000.prot_table Caulobacter_hmm.txt
# 
# Mean:	136.43
# Median:	78.00
# Normalization:	TTR
# LOESS Correction:	False
# pins (obs):	0.874386
# pins (est):	0.909315
# Run length (r):	2
# State means:
#    ES:   1.0101   GD:   3.0843   NE: 108.4301   GA: 542.1507
# Self-Transition Prob:
#    ES: -8.5059e-05   GD: -8.5059e-05   NE: -8.5059e-05   GA: -8.5059e-05
# State Emission Parameters (theta):
#    ES: 0.9900   GD: 0.3242   NE: 0.0092   GA: 0.0018
# State Distributions:#    ES: 5.84%   GD: 3.17%   NE: 89.48%   GA: 1.51%
320988	0	9.99e-01 	8.26e-04 	6.95e-06 	5.89e-07 	ES	CCNA_00306_(-)
320990	1	9.51e-01 	4.88e-02 	1.16e-05 	1.24e-07 	ES	CCNA_00306_(-)
321115	0	9.99e-01 	7.35e-04 	5.96e-08 	2.86e-10 	ES	CCNA_00307_(-)
321184	0	1.00e+00 	2.47e-04 	6.93e-10 	2.79e-11 	ES	CCNA_00307_(-)
321308	0	1.00e+00 	8.67e-05 	5.67e-11 	1.00e-11 	ES	CCNA_00307_(-)
321421	0	1.00e+00 	3.43e-05 	2.21e-11 	4.29e-12 	ES	CCNA_00307_(-)
321511	0	1.00e+00 	1.71e-05 	1.23e-11 	2.42e-12 	ES	CCNA_00307_(-)
321649	0	1.00e+00 	1.15e-05 	9.18e-12 	1.80e-12 	ES	CCNA_00307_(-)
321772	0	1.00e+00 	9.66e-06 	8.14e-12 	1.60e-12 	ES	CCNA_00307_(-)
322054	0	1.00e+00 	9.07e-06 	7.81e-12 	1.54e-12 	ES	CCNA_00307_(-)
322186	0	1.00e+00 	8.91e-06 	8.33e-12 	1.52e-12 	ES	CCNA_00307_(-)
322423	0	1.00e+00 	8.95e-06 	7.31e-11 	1.53e-12 	ES	CCNA_00307_(-)
322471	0	1.00e+00 	9.27e-06 	7.02e-09 	2.45e-12 	ES	CCNA_00307_(-)
322489	0	1.00e+00 	1.03e-05 	7.52e-07 	4.59e-10 	ES	CCNA_00307_(-)
322720	0	1.00e+00 	1.34e-05 	8.07e-05 	2.43e-07 	ES	CCNA_00307_(-)
322980	28	1.46e-54 	5.60e-08 	9.82e-01 	1.82e-02 	NE	
322988	80	2.87e-167	1.23e-19 	9.74e-01 	2.65e-02 	NE	
322992	224	0.00e+00 	3.16e-45 	9.27e-01 	7.34e-02 	NE	
323069	6	6.75e-16 	7.43e-01 	2.53e-01 	3.98e-03 	GD	CCNA_00308_(ctpA)
323078	1	4.11e-04 	9.90e-01 	9.52e-03 	3.53e-05 	GD	CCNA_00308_(ctpA)
323099	0	5.04e-02 	9.49e-01 	4.59e-04 	3.59e-07 	GD	CCNA_00308_(ctpA)
323246	0	5.06e-02 	9.49e-01 	8.77e-06 	1.42e-09 	GD	CCNA_00308_(ctpA)
323372	0	5.06e-02 	9.49e-01 	2.10e-07 	1.36e-11 	GD	CCNA_00308_(ctpA)
323432	0	5.06e-02 	9.49e-01 	5.63e-09 	6.93e-12 	GD	CCNA_00308_(ctpA)
323441	0	5.06e-02 	9.49e-01 	2.14e-10 	1.13e-11 	GD	CCNA_00308_(ctpA)
323492	0	5.05e-02 	9.50e-01 	1.35e-10 	2.53e-11 	GD	CCNA_00308_(ctpA)
323531	0	5.01e-02 	9.50e-01 	3.52e-10 	6.81e-11 	GD	CCNA_00308_(ctpA)
323546	0	4.89e-02 	9.51e-01 	1.03e-09 	1.99e-10 	GD	CCNA_00308_(ctpA)
323606	0	4.52e-02 	9.55e-01 	3.15e-09 	5.98e-10 	GD	CCNA_00308_(ctpA)
323668	2	7.72e-06 	1.00e+00 	3.72e-08 	4.15e-09 	GD	CCNA_00308_(ctpA)
323705	11	1.76e-25 	1.00e+00 	5.56e-07 	3.05e-09 	GD	
323746	1	3.80e-11 	1.00e+00 	1.14e-08 	2.60e-11 	GD	
323793	2	5.65e-13 	1.00e+00 	2.09e-08 	7.09e-11 	GD	
323813	12	2.91e-31 	1.00e+00 	5.88e-06 	2.37e-07 	GD	CCNA_00309_(-)
323858	0	6.24e-02 	9.38e-01 	7.25e-08 	5.36e-09 	GD	CCNA_00309_(-)
323924	0	8.29e-02 	9.17e-01 	6.67e-09 	1.10e-09 	GD	CCNA_00309_(-)
323933	0	8.96e-02 	9.10e-01 	1.88e-08 	3.61e-10 	GD	CCNA_00309_(-)
323991	0	9.18e-02 	9.08e-01 	5.95e-07 	1.25e-10 	GD	CCNA_00309_(-)
324007	0	9.25e-02 	9.07e-01 	2.10e-05 	1.93e-10 	GD	CCNA_00309_(-)
324012	0	9.27e-02 	9.07e-01 	7.42e-04 	6.13e-09 	GD	CCNA_00309_(-)
324061	164	0.00e+00 	1.85e-26 	1.00e+00 	4.56e-05 	NE	
324063	151	5.80e-309	3.80e-33 	1.00e+00 	2.44e-05 	NE	
324067	149	4.82e-305	6.90e-33 	1.00e+00 	1.27e-05 	NE	CCNA_00310_(-)
324080	48	1.68e-103	3.71e-16 	1.00e+00 	2.75e-06 	NE	CCNA_00310_(-)
324095	8	9.94e-24 	3.75e-09 	1.00e+00 	5.69e-07 	NE	CCNA_00310_(-)
324161	104	2.30e-215	4.10e-25 	1.00e+00 	3.04e-07 	NE	CCNA_00310_(-)
324163	94	2.08e-195	6.82e-24 	1.00e+00 	1.14e-07 	NE	CCNA_00310_(-)
324169	36	1.21e-79 	2.95e-14 	1.00e+00 	2.63e-08 	NE	CCNA_00310_(-)
324307	7	9.22e-22 	4.23e-08 	1.00e+00 	5.77e-09 	NE	CCNA_00310_(-)
324419	4	8.96e-16 	1.80e-07 	1.00e+00 	1.75e-09 	NE	CCNA_00310_(-)
324478	150	3.47e-307	9.05e-32 	1.00e+00 	3.69e-09 	NE	CCNA_00310_(-)
324670	54	1.42e-115	3.01e-17 	1.00e+00 	2.16e-09 	NE	CCNA_00310_(-)
324923	5	9.04e-18 	2.58e-08 	1.00e+00 	2.64e-09 	NE	CCNA_00311_(-)
324936	677	0.00e+00 	5.55e-120	1.00e+00 	1.31e-06 	NE	CCNA_00311_(-)
324973	0	9.36e-06 	1.04e-06 	1.00e+00 	8.60e-09 	NE	CCNA_00311_(-)
325008	20	1.13e-45 	4.94e-10 	1.00e+00 	2.33e-09 	NE	CCNA_00311_(-)
325526	51	1.38e-109	1.52e-16 	1.00e+00 	1.04e-09 	NE	CCNA_00311_(-)
325555	0	9.35e-06 	1.02e-06 	1.00e+00 	4.11e-10 	NE	CCNA_00311_(-)
325827	71	1.81e-147	1.63e-18 	1.00e+00 	6.02e-10 	NE	CCNA_00311_(-)
325896	118	2.58e-243	6.96e-28 	1.00e+00 	9.88e-10 	NE	CCNA_00311_(-)
326164	29	1.13e-65 	4.29e-13 	1.00e+00 	5.24e-10 	NE	CCNA_00311_(-)
326181	116	2.53e-239	1.50e-27 	1.00e+00 	1.18e-09 	NE	
326226	197	0.00e+00 	5.19e-41 	1.00e+00 	2.91e-09 	NE	
326230	8	9.30e-24 	3.50e-09 	1.00e+00 	7.27e-10 	NE	CCNA_00312_(-)
326270	178	0.00e+00 	1.97e-37 	1.00e+00 	3.21e-09 	NE	CCNA_00312_(-)
326272	209	0.00e+00 	5.26e-43 	1.00e+00 	5.42e-09 	NE	CCNA_00312_(-)
326379	168	0.00e+00 	3.42e-36 	1.00e+00 	4.19e-09 	NE	CCNA_00312_(-)
326452	119	2.60e-245	4.75e-28 	1.00e+00 	2.57e-09 	NE	CCNA_00312_(-)
326648	67	1.61e-141	2.08e-19 	1.00e+00 	1.55e-09 	NE	
326677	250	0.00e+00 	8.09e-50 	1.00e+00 	7.68e-09 	NE	
326716	15	9.92e-38 	1.01e-10 	1.00e+00 	1.45e-09 	NE	CCNA_00313_(-)
326743	75	1.73e-157	1.08e-20 	1.00e+00 	3.13e-09 	NE	CCNA_00313_(-)
326745	216	0.00e+00 	3.62e-44 	1.00e+00 	1.98e-08 	NE	CCNA_00313_(-)
326764	90	1.99e-187	3.13e-23 	1.00e+00 	1.18e-08 	NE	CCNA_00313_(-)
326782	110	2.39e-227	1.49e-26 	1.00e+00 	2.54e-08 	NE	CCNA_00313_(-)
326908	21	1.05e-49 	9.28e-12 	1.00e+00 	2.68e-08 	NE	CCNA_00313_(-)
326918	106	2.32e-219	7.01e-26 	1.00e+00 	1.61e-07 	NE	CCNA_00313_(-)
326920	179	0.00e+00 	5.19e-38 	1.00e+00 	7.09e-07 	NE	CCNA_00313_(-)
327247	1011	0.00e+00 	2.90e-176	9.99e-01 	6.14e-04 	NE	CCNA_00313_(-)
327250	161	0.00e+00 	5.10e-35 	1.00e+00 	1.12e-06 	NE	CCNA_00313_(-)
327292	73	1.72e-153	2.12e-20 	1.00e+00 	3.61e-07 	NE	CCNA_00313_(-)
327370	187	0.00e+00 	2.39e-39 	1.00e+00 	4.99e-07 	NE	CCNA_00313_(-)
327373	89	1.98e-185	4.61e-23 	1.00e+00 	1.85e-07 	NE	CCNA_00313_(-)
327379	2	8.91e-12 	2.29e-07 	1.00e+00 	7.38e-08 	NE	CCNA_00313_(-)
327406	58	1.50e-123	1.13e-16 	1.00e+00 	1.05e-07 	NE	CCNA_00313_(-)
327538	773	0.00e+00 	1.00e-136	1.00e+00 	2.57e-05 	NE	CCNA_00313_(-)
327575	88	1.97e-183	6.79e-23 	1.00e+00 	1.59e-07 	NE	CCNA_00313_(-)
327710	66	1.60e-139	3.06e-19 	1.00e+00 	5.42e-08 	NE	CCNA_00313_(-)
327820	126	2.78e-259	3.27e-29 	1.00e+00 	3.65e-08 	NE	CCNA_00313_(-)
327832	107	2.33e-221	4.69e-26 	1.00e+00 	1.83e-08 	NE	CCNA_00313_(-)
327838	138	3.10e-283	3.31e-31 	1.00e+00 	1.49e-08 	NE	CCNA_00313_(-)
327871	216	0.00e+00 	3.61e-44 	1.00e+00 	2.14e-08 	NE	CCNA_00313_(-)
327886	261	0.00e+00 	1.20e-51 	1.00e+00 	2.56e-08 	NE	CCNA_00313_(-)
328018	32	1.16e-71 	1.36e-13 	1.00e+00 	3.37e-09 	NE	CCNA_00313_(-)
328333	95	2.08e-197	4.62e-24 	1.00e+00 	2.07e-09 	NE	CCNA_00313_(-)
328394	57	1.46e-121	9.54e-18 	1.00e+00 	9.37e-10 	NE	CCNA_00313_(-)
328469	35	1.19e-77 	4.32e-14 	1.00e+00 	5.64e-10 	NE	CCNA_00313_(-)
328538	107	2.33e-221	4.69e-26 	1.00e+00 	1.02e-09 	NE	CCNA_00313_(-)
328588	107	2.33e-221	4.69e-26 	1.00e+00 	1.26e-09 	NE	CCNA_00314_(-)
328660	42	1.27e-91 	2.96e-15 	1.00e+00 	9.79e-10 	NE	CCNA_00314_(-)
328668	131	2.91e-269	4.82e-30 	1.00e+00 	3.62e-09 	NE	CCNA_00314_(-)
328736	69	1.64e-145	9.67e-20 	1.00e+00 	4.31e-09 	NE	CCNA_00314_(-)
328776	1	1.82e-09 	4.83e-07 	1.00e+00 	6.22e-09 	NE	CCNA_00314_(-)
328945	536	0.00e+00 	6.05e-96 	1.00e+00 	1.30e-06 	NE	CCNA_00314_(-)
328987	373	0.00e+00 	2.95e-70 	1.00e+00 	4.12e-07 	NE	CCNA_00314_(-)
328993	101	2.20e-209	4.66e-25 	1.00e+00 	5.06e-08 	NE	CCNA_00314_(-)
329167	352	0.00e+00 	9.10e-67 	1.00e+00 	2.29e-07 	NE	CCNA_00314_(-)
329414	31	1.15e-69 	2.00e-13 	1.00e+00 	1.70e-08 	NE	CCNA_00315_(-)
329543	99	2.16e-205	1.00e-24 	1.00e+00 	8.51e-09 	NE	CCNA_00315_(-)
329561	48	1.35e-103	2.99e-16 	1.00e+00 	2.43e-09 	NE	CCNA_00315_(-)
329581	19	1.03e-45 	8.99e-11 	1.00e+00 	7.69e-10 	NE	CCNA_00315_(-)
329603	9	9.42e-26 	1.35e-07 	1.00e+00 	3.82e-10 	NE	CCNA_00315_(-)
329636	6	9.16e-20 	7.89e-07 	1.00e+00 	2.93e-10 	NE	CCNA_00315_(-)
329656	0	9.35e-06 	8.80e-06 	1.00e+00 	2.66e-10 	NE	CCNA_00315_(-)
329774	57	1.59e-119	2.90e-15 	1.00e+00 	4.39e-10 	NE	CCNA_00315_(-)
329840	40	1.25e-87 	6.38e-15 	1.00e+00 	4.03e-10 	NE	CCNA_00315_(-)
329843	9	9.40e-26 	5.07e-08 	1.00e+00 	3.00e-10 	NE	CCNA_00315_(-)
329861	0	9.35e-06 	2.95e-06 	1.00e+00 	2.63e-10 	NE	CCNA_00315_(-)
329879	12	1.05e-29 	2.97e-08 	1.00e+00 	2.86e-10 	NE	CCNA_00315_(-)
329999	18	1.02e-43 	8.36e-10 	1.00e+00 	3.11e-10 	NE	CCNA_00315_(-)
330116	53	1.41e-113	8.83e-17 	1.00e+00 	4.38e-10 	NE	CCNA_00315_(-)
330188	62	1.53e-131	1.41e-18 	1.00e+00 	5.01e-10 	NE	CCNA_00315_(-)
330192	27	1.11e-61 	9.24e-13 	1.00e+00 	3.77e-10 	NE	CCNA_00315_(-)
330746	9	9.38e-26 	1.92e-09 	1.00e+00 	3.17e-10 	NE	CCNA_00315_(-)
330765	41	1.26e-89 	9.23e-15 	1.00e+00 	4.79e-10 	NE	
330778	182	0.00e+00 	1.61e-38 	1.00e+00 	2.18e-09 	NE	CCNA_00316_(-)
330786	2	8.90e-12 	3.93e-07 	1.00e+00 	6.92e-10 	NE	CCNA_00316_(-)
330824	10	9.58e-28 	1.89e-08 	1.00e+00 	1.30e-09 	NE	CCNA_00316_(-)
330892	71	1.67e-149	6.43e-19 	1.00e+00 	7.09e-09 	NE	CCNA_00316_(-)
331087	37	1.22e-81 	2.01e-14 	1.00e+00 	1.71e-08 	NE	CCNA_00316_(-)
331211	0	9.62e-06 	1.05e-06 	1.00e+00 	4.63e-08 	NE	CCNA_00316_(-)
331322	49	1.52e-103	7.58e-15 	1.00e+00 	3.08e-07 	NE	CCNA_00316_(-)
331360	124	3.00e-255	7.73e-29 	1.00e+00 	1.99e-06 	NE	CCNA_00316_(-)
331447	3	1.19e-08 	9.52e-03 	9.90e-01 	1.97e-06 	NE	CCNA_00316_(-)
332001	0	9.90e-01 	3.07e-04 	9.31e-03 	7.05e-08 	ES	CCNA_00317_(cgtA)
332072	0	1.00e+00 	1.96e-04 	8.67e-05 	6.27e-10 	ES	CCNA_00317_(cgtA)
332175	0	1.00e+00 	1.60e-04 	8.08e-07 	9.16e-12 	ES	CCNA_00317_(cgtA)
332205	0	1.00e+00 	1.48e-04 	7.54e-09 	2.20e-12 	ES	CCNA_00317_(cgtA)
332406	0	1.00e+00 	1.44e-04 	7.91e-11 	1.72e-12 	ES	CCNA_00317_(cgtA)
332553	0	1.00e+00 	1.42e-04 	8.79e-12 	1.59e-12 	ES	CCNA_00317_(cgtA)
332790	1	9.90e-01 	9.53e-03 	1.48e-09 	1.83e-10 	ES	CCNA_00317_(cgtA)
332796	0	1.00e+00 	1.42e-04 	1.72e-11 	2.28e-12 	ES	CCNA_00317_(cgtA)
332880	0	1.00e+00 	1.39e-04 	9.30e-12 	1.67e-12 	ES	CCNA_00317_(cgtA)
332889	0	1.00e+00 	1.38e-04 	8.07e-11 	1.58e-12 	ES	CCNA_00317_(cgtA)
332929	0	1.00e+00 	1.38e-04 	7.63e-09 	1.63e-12 	ES	CCNA_00317_(cgtA)
332941	0	1.00e+00 	1.39e-04 	8.11e-07 	7.40e-12 	ES	CCNA_00317_(cgtA)
332943	0	1.00e+00 	1.42e-04 	8.69e-05 	6.20e-10 	ES	CCNA_00317_(cgtA)
333068	21	1.29e-40 	5.13e-06 	1.00e+00 	8.65e-06 	NE	
333105	31	1.62e-69 	1.26e-09 	1.00e+00 	2.24e-06 	NE	
333156	38	1.30e-83 	3.59e-14 	1.00e+00 	6.12e-07 	NE	
333201	46	1.34e-99 	6.52e-16 	1.00e+00 	1.84e-07 	NE	CCNA_00318_(-)
333257	110	2.40e-227	1.49e-26 	1.00e+00 	9.77e-08 	NE	CCNA_00318_(-)
333259	49	1.36e-105	2.04e-16 	1.00e+00 	2.67e-08 	NE	CCNA_00318_(-)
333401	12	9.65e-32 	3.89e-10 	1.00e+00 	8.15e-09 	NE	CCNA_00318_(-)
333413	170	0.00e+00 	2.16e-36 	1.00e+00 	1.72e-08 	NE	CCNA_00318_(-)
333608	64	1.56e-135	6.55e-19 	1.00e+00 	7.92e-09 	NE	CCNA_00318_(-)
333785	43	1.29e-93 	2.02e-15 	1.00e+00 	9.18e-09 	NE	CCNA_00318_(-)
333854	459	0.00e+00 	1.51e-84 	1.00e+00 	4.50e-07 	NE	CCNA_00318_(-)
333856	211	0.00e+00 	2.45e-43 	1.00e+00 	7.70e-08 	NE	CCNA_00318_(-)
333971	207	0.00e+00 	1.13e-42 	1.00e+00 	7.23e-08 	NE	CCNA_00318_(-)
334022	313	0.00e+00 	2.75e-60 	1.00e+00 	1.52e-07 	NE	CCNA_00318_(-)
334031	279	0.00e+00 	1.23e-54 	1.00e+00 	1.07e-07 	NE	CCNA_00318_(-)
334120	58	1.48e-123	6.51e-18 	1.00e+00 	1.48e-08 	NE	CCNA_00318_(-)
334136	65	1.58e-137	4.47e-19 	1.00e+00 	5.17e-09 	NE	CCNA_00318_(-)
334146	8	9.30e-24 	3.50e-09 	1.00e+00 	1.28e-09 	NE	
334301	103	2.24e-213	5.73e-25 	1.00e+00 	1.30e-09 	NE	CCNA_00319_(-)
334303	135	3.01e-277	1.04e-30 	1.00e+00 	1.48e-09 	NE	CCNA_00319_(-)
334432	31	1.15e-69 	2.00e-13 	1.00e+00 	5.71e-10 	NE	CCNA_00319_(-)
334447	29	1.13e-65 	4.29e-13 	1.00e+00 	4.53e-10 	NE	CCNA_00319_(-)
334465	29	1.13e-65 	4.29e-13 	1.00e+00 	5.53e-10 	NE	CCNA_00319_(-)
334562	112	2.44e-231	6.92e-27 	1.00e+00 	2.03e-09 	NE	CCNA_00319_(-)
334613	109	2.37e-225	2.18e-26 	1.00e+00 	3.93e-09 	NE	CCNA_00319_(-)
334615	111	2.41e-229	1.01e-26 	1.00e+00 	8.08e-09 	NE	CCNA_00319_(-)
334877	3	1.40e-12 	4.68e-03 	9.95e-01 	7.56e-09 	NE	
334941	21	2.45e-49 	5.23e-06 	1.00e+00 	1.25e-08 	NE	CCNA_00320_(-)
334977	0	1.06e-03 	1.17e-01 	8.82e-01 	3.72e-08 	NE	CCNA_00320_(-)
335073	0	1.06e-03 	1.20e-01 	8.79e-01 	7.24e-08 	NE	CCNA_00320_(-)
335220	2	1.12e-07 	5.98e-02 	9.40e-01 	4.98e-07 	NE	
335225	50	2.27e-105	6.72e-10 	1.00e+00 	4.59e-06 	NE	
335241	1	2.63e-04 	9.58e-01 	4.20e-02 	3.65e-07 	GD	CCNA_00321_(-)
335278	0	3.29e-02 	9.66e-01 	1.28e-03 	9.35e-09 	GD	CCNA_00321_(-)
335419	1	5.06e-04 	9.99e-01 	5.33e-05 	3.71e-10 	GD	CCNA_00321_(-)
335508	0	3.33e-02 	9.67e-01 	2.61e-06 	2.73e-11 	GD	CCNA_00321_(-)
335721	0	3.33e-02 	9.67e-01 	5.00e-08 	6.45e-12 	GD	CCNA_00321_(-)
335751	0	3.33e-02 	9.67e-01 	1.22e-09 	5.48e-12 	GD	CCNA_00321_(-)
335755	0	3.33e-02 	9.67e-01 	6.38e-11 	6.14e-12 	GD	CCNA_00321_(-)
335760	0	3.33e-02 	9.67e-01 	4.80e-11 	9.06e-12 	GD	
335768	0	3.32e-02 	9.67e-01 	9.45e-11 	1.82e-11 	GD	
335789	0	3.29e-02 	9.67e-01 	2.40e-10 	4.64e-11 	GD	
335835	0	3.21e-02 	9.68e-01 	6.91e-10 	1.32e-10 	GD	
335837	0	2.97e-02 	9.70e-01 	2.93e-09 	3.95e-10 	GD	
335866	6	2.41e-13 	1.00e+00 	1.03e-06 	1.34e-08 	GD	
335916	2	1.21e-11 	1.00e+00 	2.12e-07 	1.71e-10 	GD	
335931	0	7.87e-05 	1.00e+00 	1.18e-07 	1.09e-11 	GD	
335936	0	1.04e-04 	1.00e+00 	8.42e-07 	2.58e-11 	GD	
335938	0	1.13e-04 	1.00e+00 	2.63e-05 	2.76e-09 	GD	
335946	3	3.70e-10 	9.97e-01 	2.90e-03 	1.47e-06 	GD	
335948	8	5.90e-20 	8.06e-01 	1.94e-01 	4.72e-04 	GD	
336244	723	0.00e+00 	6.01e-120	3.73e-01 	6.27e-01 	NE	CCNA_00322_(-)
336246	368	0.00e+00 	5.35e-68 	8.93e-01 	1.07e-01 	NE	CCNA_00322_(-)
336298	297	0.00e+00 	1.05e-55 	9.35e-01 	6.49e-02 	NE	CCNA_00322_(-)
336373	143	5.13e-291	7.71e-30 	9.80e-01 	2.02e-02 	NE	CCNA_00322_(-)
336376	439	0.00e+00 	2.55e-79 	8.61e-01 	1.39e-01 	NE	CCNA_00322_(-)
336520	100	1.02e-204	3.20e-22 	9.88e-01 	1.16e-02 	NE	CCNA_00322_(-)
336586	194	0.00e+00 	3.21e-38 	9.88e-01 	1.21e-02 	NE	CCNA_00322_(-)
336619	119	4.32e-243	7.89e-26 	9.96e-01 	4.27e-03 	NE	
336623	153	2.88e-311	8.60e-32 	9.97e-01 	2.58e-03 	NE	
336685	31	5.83e-68 	1.01e-11 	1.00e+00 	4.74e-04 	NE	CCNA_00323_(-)
336748	16	1.35e-38 	1.62e-09 	1.00e+00 	1.07e-04 	NE	CCNA_00323_(-)
336999	3	3.39e-13 	5.30e-07 	1.00e+00 	2.44e-05 	NE	CCNA_00323_(-)
337055	99	3.41e-205	5.58e-23 	1.00e+00 	1.64e-05 	NE	CCNA_00323_(-)
337232	290	0.00e+00 	2.26e-56 	1.00e+00 	3.96e-05 	NE	CCNA_00323_(-)
337464	36	1.70e-79 	4.16e-14 	1.00e+00 	4.24e-06 	NE	CCNA_00323_(-)
337651	64	1.73e-135	7.26e-19 	1.00e+00 	1.45e-06 	NE	CCNA_00323_(-)
337726	79	1.86e-165	2.18e-21 	1.00e+00 	5.25e-07 	NE	CCNA_00323_(-)
337735	38	1.24e-83 	1.39e-14 	1.00e+00 	1.26e-07 	NE	
337933	9	9.41e-26 	1.92e-09 	1.00e+00 	2.63e-08 	NE	CCNA_00324_(-)
338014	58	1.48e-123	1.38e-17 	1.00e+00 	9.06e-09 	NE	CCNA_00324_(-)
338344	16	1.00e-39 	6.93e-11 	1.00e+00 	2.12e-09 	NE	CCNA_00324_(-)
338372	11	9.56e-30 	6.92e-10 	1.00e+00 	6.87e-10 	NE	CCNA_00324_(-)
338381	21	1.05e-49 	1.45e-11 	1.00e+00 	4.23e-10 	NE	CCNA_00324_(-)
338436	35	1.19e-77 	4.39e-14 	1.00e+00 	4.42e-10 	NE	
338471	97	2.12e-201	2.15e-24 	1.00e+00 	9.13e-10 	NE	
338494	162	0.00e+00 	3.40e-35 	1.00e+00 	2.09e-09 	NE	
338599	115	2.50e-237	2.19e-27 	1.00e+00 	1.75e-09 	NE	
338622	169	0.00e+00 	2.33e-36 	1.00e+00 	2.99e-09 	NE	
339087	194	0.00e+00 	1.64e-40 	1.00e+00 	3.93e-09 	NE	CCNA_00326_(-)
339099	132	2.93e-271	3.28e-30 	1.00e+00 	2.20e-09 	NE	CCNA_00326_(-)
339108	32	1.16e-71 	1.36e-13 	1.00e+00 	7.10e-10 	NE	CCNA_00326_(-)
339161	39	1.24e-85 	9.35e-15 	1.00e+00 	4.78e-10 	NE	CCNA_00326_(-)
339270	0	9.35e-06 	1.66e-06 	1.00e+00 	2.97e-10 	NE	CCNA_00326_(-)
339506	17	1.09e-39 	2.51e-09 	1.00e+00 	3.24e-10 	NE	CCNA_00326_(-)
339663	3	8.88e-14 	3.16e-07 	1.00e+00 	3.52e-10 	NE	CCNA_00326_(-)
339670	104	2.26e-215	4.93e-24 	1.00e+00 	1.41e-09 	NE	
339707	119	2.60e-245	4.75e-28 	1.00e+00 	3.08e-09 	NE	
339772	144	3.28e-295	3.33e-32 	1.00e+00 	6.97e-09 	NE	
339829	185	0.00e+00 	5.12e-39 	1.00e+00 	1.65e-08 	NE	CCNA_00327_(-)
339910	0	9.37e-06 	1.02e-06 	1.00e+00 	6.29e-09 	NE	CCNA_00327_(-)
339982	341	0.00e+00 	2.22e-63 	1.00e+00 	2.17e-07 	NE	CCNA_00327_(-)
340201	325	0.00e+00 	2.79e-62 	1.00e+00 	2.39e-07 	NE	CCNA_00327_(-)
340261	25	1.09e-57 	1.99e-12 	1.00e+00 	2.72e-08 	NE	CCNA_00327_(-)
340270	93	2.05e-193	9.97e-24 	1.00e+00 	5.59e-08 	NE	CCNA_00327_(-)
340494	210	0.00e+00 	3.60e-43 	1.00e+00 	2.15e-07 	NE	
340511	409	0.00e+00 	3.08e-76 	1.00e+00 	1.32e-06 	NE	
340517	126	2.78e-259	3.27e-29 	1.00e+00 	1.72e-07 	NE	
340548	26	1.10e-59 	1.36e-12 	1.00e+00 	8.93e-08 	NE	
340600	118	2.59e-243	7.02e-28 	1.00e+00 	2.55e-07 	NE	CCNA_00328_(mtgA)
340665	23	1.08e-53 	4.34e-12 	1.00e+00 	2.10e-07 	NE	CCNA_00328_(mtgA)
340851	65	1.66e-137	4.73e-19 	1.00e+00 	7.69e-07 	NE	CCNA_00328_(mtgA)
340944	376	0.00e+00 	1.09e-70 	1.00e+00 	2.27e-05 	NE	CCNA_00328_(mtgA)
341022	707	0.00e+00 	9.74e-126	1.00e+00 	3.18e-04 	NE	CCNA_00328_(mtgA)
341024	410	0.00e+00 	2.11e-76 	1.00e+00 	3.53e-05 	NE	CCNA_00328_(mtgA)
341040	5	9.29e-18 	2.65e-08 	1.00e+00 	1.71e-06 	NE	CCNA_00328_(mtgA)
341055	536	0.00e+00 	1.53e-96 	1.00e+00 	8.02e-05 	NE	CCNA_00328_(mtgA)
341082	58	1.57e-123	6.89e-18 	1.00e+00 	2.26e-06 	NE	CCNA_00328_(mtgA)
341184	469	0.00e+00 	3.34e-86 	1.00e+00 	3.68e-05 	NE	CCNA_00328_(mtgA)
341262	55	1.61e-117	2.30e-17 	1.00e+00 	1.55e-06 	NE	CCNA_00328_(mtgA)
341598	113	2.55e-233	4.89e-27 	1.00e+00 	8.16e-07 	NE	CCNA_00329_(-)
341823	77	1.79e-161	4.60e-21 	1.00e+00 	2.64e-07 	NE	CCNA_00329_(-)
341833	108	2.36e-223	3.21e-26 	1.00e+00 	1.21e-07 	NE	CCNA_00330_(mopB)
342129	54	1.43e-115	3.01e-17 	1.00e+00 	3.14e-08 	NE	CCNA_00330_(mopB)
342152	0	9.36e-06 	6.18e-06 	1.00e+00 	6.07e-09 	NE	CCNA_00330_(mopB)
342218	5	9.80e-16 	9.35e-07 	1.00e+00 	1.63e-09 	NE	CCNA_00330_(mopB)
342270	79	1.80e-165	3.98e-19 	1.00e+00 	1.45e-09 	NE	CCNA_00330_(mopB)
342457	189	0.00e+00 	1.11e-39 	1.00e+00 	3.66e-09 	NE	CCNA_00330_(mopB)
342626	147	3.37e-301	1.06e-32 	1.00e+00 	2.95e-09 	NE	
342630	205	0.00e+00 	2.43e-42 	1.00e+00 	4.48e-09 	NE	
342643	35	1.19e-77 	4.32e-14 	1.00e+00 	1.07e-09 	NE	
342668	94	2.06e-195	6.78e-24 	1.00e+00 	1.31e-09 	NE	
342717	208	0.00e+00 	7.72e-43 	1.00e+00 	3.87e-09 	NE	CCNA_00331_(-)
342872	174	0.00e+00 	3.45e-37 	1.00e+00 	3.20e-09 	NE	CCNA_00331_(-)
